date,sma20_AAP,sma20_ACN,sma20_ADBE,sma20_AFL,sma20_ALB,sma20_ALK,sma20_AOS,sma20_ATVI,sma20_AYI,sma20_MMM,sma100_AAP,sma100_ACN,sma100_ADBE,sma100_AFL,sma100_ALB,sma100_ALK,sma100_AOS,sma100_ATVI,sma100_AYI,sma100_MMM,rsi_AAP,rsi_ACN,rsi_ADBE,rsi_AFL,rsi_ALB,rsi_ALK,rsi_AOS,rsi_ATVI,rsi_AYI,rsi_MMM,volume_AAP,volume_ACN,volume_ADBE,volume_AFL,volume_ALB,volume_ALK,volume_AOS,volume_ATVI,volume_AYI,volume_MMM,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,cap_AAP,cap_ACN,cap_ADBE,cap_AFL,cap_ALB,cap_ALK,cap_AOS,cap_ATVI,cap_AYI,cap_MMM,pe_AAP,pe_ACN,pe_ADBE,pe_AFL,pe_ALB,pe_ALK,pe_AOS,pe_ATVI,pe_AYI,pe_MMM
2014-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544788533926555,0.13071681061185836,0.7521367521367535,0.31303741575644906,0.24025171160198622,-0.37445770065075834,0.12650074715308846,0.7535043331588407,0.4875343586304306,0.13071038529587953,0.3450413126378824,0.1064772692332039,-0.1338532184541991,-0.08213693270912666,-0.10050406076864789,-0.043760437122411525,-0.17462610515667384,0.09924068844855873,0.10677567069815123,-0.11445490158774917,0,0,0,0,1,0,0,0,0,0,0,-0.862351352634585,0.17002576287332127,-0.16099986936310262,-0.45501804516369815,-0.9744625381038232,-0.9551703728207774,-1.0,-0.7107992352389403,-0.9605038282072139,1.0,-0.7879260987626839,-0.8581536708852077,1.0,-1.0,-0.9170674434113018,-0.965801221345476,-0.747774669503374,-0.8383735155018366,-0.5679599008126045,-0.8543616356917184
2014-06-24,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34436331349968874,-0.21173582700175375,0.6768342951360269,0.11068416119962499,-0.004990666311098124,-0.35740846482737365,0.012253991830671884,0.5969066158165124,0.44573874999382823,0.08690917544568111,0.35440991091887464,0.07216200140968604,-0.04145561290169403,-0.18856397397039928,0.01064451536205167,0.023106437428571724,0.013350364836840743,-0.12201486154995753,0.15316863159302033,-0.10871478966832603,0,0,0,0,1,0,0,0,0,0,0,-0.8590888458468993,0.17523128252507414,-0.16126313290145666,-0.45573070446796315,-0.9750950152211979,-0.9548294631651169,-1.0,-0.7118620685616046,-0.9604646130749589,1.0,-0.7826842232132523,-0.8568762195595909,1.0,-1.0,-0.9174299078134468,-0.9649179812176885,-0.7463730123870949,-0.8388469058174859,-0.5663416280459422,-0.8542634207568249
2014-06-25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15394664120986745,-0.0988573003455675,0.6400367309458226,0.1302474793767191,0.0040021143245475566,-0.20977946261622327,0.012306386590283602,0.6394309957574218,0.4148319995829324,-0.006921862561223957,0.20784375482390383,0.18191320340000097,-0.1650898521294698,-0.16266755630310573,-0.08744472031590649,-0.07122047454485288,-0.12851580306833488,-0.1752851481431479,0.11642295253399235,-0.13212014902193286,0,0,0,0,1,0,0,0,0,0,0,-0.8635588938058439,0.17981057874256234,-0.16422288289262055,-0.4569842368504029,-0.9744323568894988,-0.9527071182907156,-1.0,-0.7109512509337422,-0.9588639519496215,1.0,-0.7880390393376998,-0.855147362709389,1.0,-1.0,-0.9156724073717188,-0.9620437895008681,-0.7450153251927065,-0.8373342293066183,-0.5581943818378302,-0.8535453656563807
2014-06-26,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13792595910792427,-0.2967472949273715,0.6024340770791082,0.022558714462299623,-0.15753453240412618,-0.3175556248700351,-0.25669041963578754,0.4170438889982282,0.3554936694324029,-0.11652054220653052,0.20349470681512236,0.42840291620804627,-0.19422280620092164,-0.19070077156758145,-0.1673696636832662,-0.09877517083693596,-0.07611016154303404,0.01886189410102626,0.2231711909414587,-0.0782201174179188,0,0,0,0,1,0,0,0,0,0,0,-0.8612085760046295,0.15591301963048498,-0.15865571415817226,-0.4560917846417366,-0.9735150952021933,-0.9527772830847818,-1.0,-0.7143965660268292,-0.9565814824909012,1.0,-0.7875435330226659,-0.8612943136847198,1.0,-1.0,-0.9167134818325783,-0.9637473595466564,-0.7510491169912563,-0.8416496930276931,-0.5566586415228494,-0.8543307038470962
2014-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32274492008268985,-0.4701134930643138,0.4742750233863431,-0.08775147589843413,-0.017217668738652936,-0.21542695412867974,-0.48976910080721026,0.33869167224827046,0.220031603257568,-0.22734680573663724,0.2470677430348175,0.14995367461989853,0.32151503914932833,0.11973274321177729,0.2093372018160565,0.16372497925057417,0.04858903686844034,0.5524536477310467,0.8687205885741837,0.06948417539890482,0,0,0,0,1,0,0,0,0,0,0,-0.856496693156247,0.15305221701441574,-0.1700498889652784,-0.4557013991107922,-0.9729900310625361,-0.9523321250146226,-1.0,-0.7129762752770176,-0.9571572952372659,1.0,-0.7769933998632504,-0.860350411675973,1.0,-1.0,-0.9133830869768571,-0.9619100776783069,-0.7445466436977835,-0.8381763010622938,-0.5498144398267579,-0.852757268571055
2014-06-30,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4268424884718064,-0.46053114224928526,0.4900181488203279,-0.24530744336569654,-0.06970527996667508,-0.2182106467040963,-0.3810466410986022,0.40863488894434674,0.4118307794173287,-0.23796512095153988,0.26137252685610535,0.07338243635232088,-0.10832767038822193,-0.011219060825065168,0.029650443758663707,0.023280668090749235,0.24601592265497088,-0.09108131394658088,0.0966612119437979,0.043698238210158155,0,0,0,0,1,0,0,0,0,0,0,-0.8529353367096155,0.16020023759757995,-0.15471777959514876,-0.45589230469087727,-0.9767862341642121,-0.9542464420384713,-1.0,-0.7022043839562379,-0.9556007928992085,1.0,-0.803370096498404,-0.8650259891029946,1.0,-1.0,-0.8798320429627896,-0.9831680697954925,-0.775020321989403,-0.7843967030691642,-0.5456492630243335,-0.8634938567312269
2014-07-01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.4610571426993524,-0.29188814421077125,0.4968666069829917,0.06915637734931046,0.07831525716947207,0.04218716718246851,-0.2900754074434444,0.465198158346122,-0.35676288620919117,0.01867023676130286,0.12030293666736926,-0.13554264272914646,0.11247687484707011,-0.13355147513670382,-0.027953900713249838,0.024567656608756955,0.16962049413525288,-0.09635230823545517,0.7185425782983851,0.02107027505758679,0,0,0,0,0,1,0,0,0,0,0,-0.8554638443725996,0.15524059875652152,-0.1545819948185141,-0.4571505930938584,-0.9762498848643076,-0.950935468959882,-1.0,-0.7008711408123992,-0.9794488738139642,1.0,-0.8070579675524172,-0.8657862264233169,1.0,-1.0,-0.879594621469151,-0.9800422790990639,-0.7766694856990922,-0.7833029590372289,-0.6390022771707912,-0.8631136728164295
2014-07-02,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988082575904073,-0.2490809574381183,0.5893536121673009,0.12607303010890403,0.18151827212248173,0.1839273514005917,-0.2900754074434444,0.5180283402703085,-0.23649334871969474,0.29348257521632337,-0.20030171500250069,-0.0696223255492652,-0.13288166945176838,-0.057291117721999046,-0.008841354937054676,0.024808637379002598,-0.14850994778172774,-0.4085574637087548,0.22982410520188346,-0.02011778163178097,0,0,0,0,0,1,0,0,0,0,0,-0.8553196579073048,0.14730354296910653,-0.16109399738394747,-0.46006040308539764,-0.9752526315661665,-0.9526104048184778,-1.0,-0.7025119689789694,-0.9759835873601749,1.0,-0.8067800092586268,-0.8656645596731041,1.0,-1.0,-0.8795672812076709,-0.9826310891563179,-0.7805257617235664,-0.783519944069824,-0.6293124862763444,-0.8610341037728455
2014-07-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6028452804001093,-0.209221400608961,0.609756097560976,0.3159152634437802,0.22741036404927384,0.11640236102763224,-0.10521531644131255,0.5407922292028694,-0.2734695235929385,0.28276706853201183,-0.43258862886553184,-0.4217788236490176,-0.41257262896080366,-0.12386702913462683,-0.13816924654054233,-0.364437620241281,-0.19805969627004216,-0.45699673019879244,-0.13648802097541748,-0.1670925033257893,0,0,0,0,0,1,0,0,0,0,0,-0.8551102841310081,0.1529756466743899,-0.15221471056539815,-0.4535984935038594,-0.9752639883984179,-0.9520111978109683,-1.0,-0.7001158322138947,-0.9776749682963399,1.0,-0.8089010926998701,-0.8671930191443636,1.0,-1.0,-0.8806825705331106,-0.9829005939219181,-0.781431086000519,-0.7844404128761473,-0.6377585063063242,-0.8639237821332096
2014-07-07,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110919292188152,-0.29256289742880837,0.4534050179211484,0.3076796217909943,0.29179567964944786,0.08446360669481212,-0.2886500158077767,0.48533947265540256,-0.2752024527610233,0.2062260347675846,-0.27390967684662276,-0.11849557316514618,-0.2986275348386791,0.0962412126544095,-0.07489216919284922,-0.03982633017879254,-0.07547216943100758,-0.13886542617476313,0.07792795814259078,-0.11852820111440712,0,0,0,0,0,1,0,0,0,0,0,-0.8537493060544887,0.1506005289670267,-0.15911827131813383,-0.4482176891874189,-0.9728400953799482,-0.9525961295831613,-1.0,-0.6980820703905364,-0.9741993111814664,1.0,-0.8090168443736003,-0.8674383256140124,1.0,-1.0,-0.8802745093176437,-0.9865690422968645,-0.7882136768306286,-0.7831564704511997,-0.630876394561589,-0.8633850584303827
2014-07-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438594558872121,-0.24135809589725987,0.28526148969889065,-0.03552356628743847,0.17556543917708556,0.12098084026849454,-0.29408563134978327,0.2183334844500866,-0.42661320427878224,0.1131269848505575,-0.2193819807953705,-0.17606255391129036,-0.10959149287315059,0.10813503270959154,-0.11357879223029001,0.21600599462340758,0.17442447350076468,-0.032263327242252185,-0.12483863294287639,-0.012259577454655344,0,0,0,0,0,1,0,0,0,0,0,-0.8569215305002471,0.1543491904361236,-0.17727740362969036,-0.45326555810929803,-0.9729812422117651,-0.9492578908882097,-1.0,-0.7026384167360806,-0.9785090754712376,1.0,-0.8077459553385,-0.8628383237799108,1.0,-1.0,-0.8760243862568272,-0.9812018034231824,-0.7810561958596117,-0.7814535209181703,-0.6373103582982229,-0.8595998245804584
2014-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24247029126954356,-0.336616984655947,-0.20106524633821699,-0.027708969410681128,0.1938094014898537,0.11227881726205147,-0.2985081353946015,0.28110406937958765,-0.46215195718903757,0.04880950440833687,-0.08037540668437827,0.017052434219353187,-0.31327815673730497,-0.11497330820474612,-0.102832223017729,0.13834154386895772,-0.24061286575793497,-0.2456485914969001,-0.2471606820746839,-0.030762888382146296,0,0,0,0,0,1,0,0,0,0,0,-0.8543813759467738,0.14611965840267915,-0.17226138431375027,-0.45255839876692117,-0.9731423779726102,-0.9489929027606985,-1.0,-0.6989201789110089,-0.9787309629956301,1.0,-0.8058579842039595,-0.8655742295018563,1.0,-1.0,-0.8777115019433556,-0.9814337123940857,-0.7833507641386234,-0.7796511692831019,-0.6414132284166841,-0.8604838829392505
2014-07-10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.2794269776212239,-0.4992385529121106,-0.16644474034620527,-0.09394459952759315,0.05185215488146655,0.19599423828794849,-0.40219079864568896,0.17371222451942103,-0.5615995303492771,-0.0769115532118898,-0.2144064278859833,0.024697634619150536,-0.2897472893085068,-0.03974242286944113,-0.10848530294782542,-0.017380974597115757,-0.001719902101040796,-0.1782295453660079,-0.3106083872500884,0.09522575295599628,0,0,0,0,0,1,0,0,0,0,0,-0.852911149508029,0.13981314619772434,-0.16486685815367275,-0.4535048289285908,-0.9723656270727323,-0.9452932757227261,-1.0,-0.6973303118679388,-0.9791550145284635,1.0,-0.8062566105939296,-0.867774217938984,1.0,-1.0,-0.8786445835652646,-0.978354134218601,-0.7879089389599717,-0.7803479113367501,-0.6492304815376235,-0.8612329725279119
2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23855121596845053,-0.5153152845000089,-0.045278137128071716,-0.10425923918933488,0.08570188761119546,0.22126998046797108,-0.38284398388025376,0.18370968457477554,-0.5691310249148618,-0.11257970655605609,-0.22559932038063002,-0.03965225038441813,-0.27192015257942176,-0.11958434819718317,-0.1441043251030963,0.18809227756743502,-0.000985014035267941,-0.45889822329053404,-0.23715182465023898,0.05889625207485192,0,0,0,0,0,1,0,0,0,0,0,-0.8530119592924941,0.13636862268648065,-0.16003149632193803,-0.4525954579823597,-0.9715950559982568,-0.9442723575224263,-1.0,-0.6981631562192079,-0.9784281477068305,1.0,-0.808036734579075,-0.8693881013616117,1.0,-1.0,-0.8786973481134517,-0.9779692937903615,-0.7905365872337091,-0.7826639961902447,-0.6499597619331937,-0.8620789123211628
2014-07-14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2709398765203105,-0.5039036515772144,-0.0012391573729868544,-0.035632808256382154,0.24279418659165553,0.3514844079367889,-0.25578341636735735,0.20580110497237625,-0.5684368315380033,0.12692307692307525,-0.05456279099157673,-0.045502607823897305,-0.280736604550861,-0.0740618019115932,0.047385862886906646,0.014019341248979975,0.04882556678407305,-0.1658893223360271,-0.36037555011389466,0.09404928379948359,0,0,0,0,0,1,0,0,0,0,0,-0.851718397983989,0.12542821591616882,-0.15675385744149117,-0.45462647846182336,-0.9715912466135146,-0.9442059870810359,-1.0,-0.6978280297463788,-0.9802991829287313,1.0,-0.8061393006684157,-0.8719343651938177,1.0,-1.0,-0.8778380038722078,-0.9771179558289678,-0.7893423459829436,-0.7825351238549868,-0.6563301708726448,-0.8622969431735839
2014-07-15,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.05953976902357705,-0.4935758832043746,-0.0110429447852749,0.09814387965546478,-0.06631538905873557,0.3733472607823196,-0.2814795480815837,0.3585913889010558,-0.5663431488154635,0.31621494888867896,-0.20153784220684198,0.03436480777640274,-0.10121654675041208,-0.005962384106049338,1.0,0.13094100487136157,0.01360256618259027,-0.0014435181572691308,-0.4428283206389581,0.051519919458008386,0,0,0,0,0,1,0,0,0,0,0,-0.8550993420688437,0.1237570301373756,-0.16431512970907647,-0.45383739098293285,-0.9755759689263026,-0.9433153851861156,-1.0,-0.6943552843685573,-0.9799192607234967,1.0,-0.8099966915181411,-0.8712440332813086,1.0,-1.0,-0.8863971930944433,-0.9769076855452384,-0.7904048043932614,-0.7781384109197018,-0.6551297974687218,-0.8610604639545696
2014-07-16,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12734077495845197,-0.5533089260160926,-0.0073349633251837965,0.13047546640154328,-0.2644521431967932,0.2392942662807943,-0.3273598022555231,0.391936220570528,-0.6351303269939301,0.3716866016338627,-0.24469250585630684,0.052121361623302206,-0.3280865904742248,-0.030090279281504796,0.34489420138498883,0.08923964634305506,0.108376637534225,0.062041183167921864,-0.431860274470026,0.04511104398652305,0,0,0,0,0,1,0,0,0,0,0,-0.8578534535759752,0.12058657603797562,-0.16986971463591594,-0.4554722383101286,-0.9776017016039393,-0.9449305332833632,-1.0,-0.6920136706376305,-0.9796055322977071,1.0,-0.8128762810240396,-0.8706890391168376,1.0,-1.0,-0.8906667239649186,-0.9786940093094086,-0.7910164844913291,-0.7746424854834971,-0.6539846208011264,-0.8596565576818664
2014-07-17,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03999903310994002,-0.46073768285021743,-0.16666666666666696,0.13923464366352123,-0.19664662410934097,0.10620107263214484,-0.3845936395759719,0.2841218157441089,-0.7002355499184651,-0.02036420108709236,-0.2244826667687779,-0.15426541312626396,-0.13171025224247052,0.13629498080179867,0.19472068604636766,-0.5184384954424348,0.1612642091903149,-0.09081957539936561,-1.0,0.17709897689363735,0,0,0,0,0,1,0,0,0,0,0,-0.8566071595527206,0.13542713424748398,-0.16547254536748224,-0.4424868428958393,-0.9741100596846299,-0.9457313321595032,-1.0,-0.6922459360813196,-0.9791128200481604,1.0,-0.815248235629592,-0.8706613306663237,1.0,-1.0,-0.8878484425019502,-0.9829046669367908,-0.7961877460160904,-0.7787768699432205,-0.6579279372265512,-0.8629274350200762
2014-07-18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20888445571469583,-0.3043294970701065,0.0606394707828003,0.2255443275341178,-0.19807467911318644,0.12191791410094599,-0.41234140715109513,0.3423423423423413,-0.5520655281824516,0.10774871885492143,-0.09702573767339283,-0.0313514922082664,0.028632139364399792,0.0925741896193413,0.015534234971145892,-0.5488868955888524,-0.26854750887069434,-0.011680176737618267,-1.0,0.05591199636915811,0,0,0,0,0,1,0,0,0,0,0,-0.857456412340012,0.13223319101339204,-0.15859075452407223,-0.4427210170012571,-0.9736232333678466,-0.9450716948204517,-1.0,-0.6892201003940424,-0.9763960882851073,1.0,-0.8179867719509952,-0.8723001247370807,1.0,-1.0,-0.888089972802635,-0.9824897909020013,-0.7984042692411514,-0.7778740304727585,-0.6507649567698837,-0.8638977740078584
2014-07-21,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.427802288192628,-0.21485508915817908,-0.04301075268817289,0.331673081276886,-0.2618873266940054,0.09434294187127712,-0.4436666421044879,0.18081520073551804,-0.6535419974687962,0.09943110195223004,-0.2813135620591961,-0.16766815446156544,-0.1305817950476659,-0.08569891163914142,-0.23919695101663305,0.06672878492111535,0.23515115000840403,-0.3190040265398644,-0.3066897650850311,-0.05873552728663363,0,0,0,0,0,1,0,0,0,0,0,-0.8606903113512292,0.13747537940858345,-0.16314643633110915,-0.4419300724895536,-0.9756678497401542,-0.9462537632618523,-1.0,-0.6906909818996783,-0.9788696123668763,1.0,-0.8210010685665705,-0.8707087429913468,1.0,-1.0,-0.8908081296297593,-0.9833465623639215,-0.7958576214204259,-0.7779384753551989,-0.6568731684465534,-0.8634825740311374
2014-07-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5492073693230513,-0.19511365954264215,-0.08379888268156477,0.2622766462576531,-0.4002216349842287,0.009999725282272554,0.08042524230832426,0.14940334128878174,-0.1529234784861082,0.05512300031051931,0.2895533496543086,-0.13578029780018208,-0.15791741599038187,-0.1498207614946882,-0.161442805448727,0.06536913405466106,0.3696917644805932,-0.0581878784103276,-0.4641584913818315,-0.03720643812405277,0,0,0,0,0,1,0,0,0,0,0,-0.8771117551165407,0.13492983116472868,-0.168765284963027,-0.4505783820230316,-0.9847159099277664,-0.9524753530353057,-1.0,-0.6964214678472231,-0.9846384906563491,1.0,-0.8329694298940659,-0.8696605263262867,1.0,-1.0,-0.8937206645802003,-0.9817372181398997,-0.7706385781931339,-0.7765723722240252,-0.6503477396354511,-0.8625511315070726
2014-07-23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5557877626843151,-0.09344033341461655,-0.0807174887892379,0.2977903391572492,-0.3942166955708879,0.2249549923833255,0.08870338401872913,0.23985748764509773,-0.28414456222711615,-0.05538754809785584,-0.06078448783043701,-0.06171690145308005,-0.12377774644595682,-0.21714010540972628,0.007646299107967164,0.2701361835964031,0.10998357073574017,0.0008907863231276379,-0.38270619525715743,0.018005024594684893,0,0,0,0,0,1,0,0,0,0,0,-0.8765270661227111,0.14382101768696853,-0.16819603175818676,-0.4481589529123975,-0.9835291332147693,-0.9483362797963416,-1.0,-0.691045260991674,-0.983667037876269,1.0,-0.8337767276829662,-0.8681314256054032,1.0,-1.0,-0.8936771673306109,-0.9788372665735465,-0.7743044089507731,-0.772866990061145,-0.6507110028947624,-0.8628996658801757
2014-07-24,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.385976624573348,-0.18533115447467274,-0.08742244782853859,0.2038453135241427,-0.5290261282660313,-0.27851641964545193,-0.006581439393939181,0.201561305380065,-0.3125284361169711,-0.027447476344308885,0.25243797620616654,-0.12891264092501337,-0.015444383103820283,-0.15359168924754174,0.03182082239915489,0.6184464107823883,-0.002176653529839497,-0.284773569753599,-0.4305939311638138,0.14746208727228954,0,0,0,0,0,1,0,0,0,0,0,-0.8702922015385485,0.14203843726731868,-0.16051730264242825,-0.4457436545516582,-0.984216335345334,-0.9627726343955538,-1.0,-0.6899826040708363,-0.9843444930467741,1.0,-0.828721888976579,-0.8699821054387081,1.0,-1.0,-0.8987074633322234,-0.9954228805875243,-0.7806793976160938,-0.7749617791565598,-0.6613088131912898,-0.864274963213521
2014-07-25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.38994039722725704,-0.15054625638969532,-0.007361963190184451,0.05078498293515454,-0.2974478248625867,-0.13217451407115455,0.1616051469385532,0.14603722893878168,-0.32937449270808794,0.021624288516383317,-0.3113250318616852,-0.22258411511934587,-0.09720398177605608,-0.06950265656671412,0.07599107780775674,0.4419693844546082,-0.15740971621401073,-0.16540109249168414,-0.5404834547882059,-0.06085813054474537,0,0,0,0,0,1,0,0,0,0,0,-0.8724689205701022,0.13724599647831637,-0.162827892470226,-0.4493466980174067,-0.981511713930899,-0.9605087708012642,-1.0,-0.6938017599485289,-0.9841634309337388,1.0,-0.8302792447154317,-0.8699810922262503,1.0,-1.0,-0.8920603957012357,-0.9921548796112079,-0.7789018338891135,-0.7769771850403714,-0.6584928933685426,-0.863218244386404
2014-07-28,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37047998226215495,-0.09873175400813605,0.2331838565022436,-0.29033745159505986,-0.3147053076503803,-0.25173977278516446,0.019375169255767433,0.3772260400502456,-0.24178231421399166,0.09928959265194881,-0.1385050375907231,-0.12022927654808298,-0.10995534115020549,-0.1249478172550174,-0.18904088130948282,0.18120990513857935,-0.032089102263019205,0.12786714758561146,-0.30930554300368557,0.03580071275075896,0,0,0,0,0,1,0,0,0,0,0,-0.8728181786863188,0.1389744700150548,-0.1630165351830557,-0.4721342051881148,-0.9797751095480047,-0.9587981773560016,-1.0,-0.6859402562030245,-0.9836383371669674,1.0,-0.828547620298298,-0.8645291345780373,1.0,-1.0,-0.888143840144185,-0.987475669888967,-0.7819333808182488,-0.7666396854597293,-0.6608452663929625,-0.8579185307893019
2014-07-29,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-0.5004746254275212,-0.016400292489291868,0.10463378176382732,0.03322741088698544,-0.39622709892539354,-0.20000781433148318,-0.07549065577064806,0.1461782560706395,-0.29356538047825276,-0.05913516909224237,-0.17328083834829983,0.01772202861100565,-0.05506505082690147,0.2213311244719994,-0.026786736709085705,0.3220251849782077,0.12849280469327962,0.11919432018607846,-0.2835945211677108,0.08870235485429792,0,0,0,0,0,1,0,0,0,0,0,-0.8722565772953679,0.1512520626859486,-0.1581322786450129,-0.4462914150202363,-0.9804124070642408,-0.9545421249954962,-1.0,-0.6876093627866792,-0.9830824123275017,1.0,-0.8350141211298152,-0.8677137148980179,1.0,-1.0,-0.8972615923456937,-0.9897349853834235,-0.7915089800275604,-0.7749179755496582,-0.6690643492096344,-0.8637236245544766
2014-07-30,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4065371844272272,0.20690870637998238,0.027377521613832556,-0.1319714468109805,-0.39918311408451923,-0.34393908741470836,-0.004448077709119591,0.15002595604775792,-0.23522596980699406,-0.01408728852610075,-0.060582248116337924,-0.12543735314341098,0.10960940576652077,0.43605092043796634,-0.04445769078112089,0.2529199596015245,-0.09333352563938942,0.09499580022950785,0.019599403429466117,0.11219162222731979,0,0,0,0,0,1,0,0,0,0,0,-0.8696322874395219,0.1523633559809816,-0.16139971682244503,-0.4635838924262532,-0.9813829597088198,-0.958656212525922,-1.0,-0.6882463885880463,-0.9835411747530817,1.0,-0.8272132410881654,-0.8634473794474596,1.0,-1.0,-0.8948243302607193,-0.9899601366807911,-0.7866897229928501,-0.7711711472980517,-0.6657148593469704,-0.8597156364503735
2014-07-31,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48720751798721373,-0.10447477293261564,-0.33371026928748226,-0.3146560220776673,-0.6190396777545439,-0.4278934556853393,-0.07379487753047731,-0.017067471233768172,-0.36382964732700684,-0.2614568258562475,0.1579755854645656,0.07382347283462615,0.25400808612357056,0.30137168608207704,0.4600682375656354,0.10204668201212914,0.1456463166125261,0.09869285076202794,0.029845921870474433,0.2525957848743209,0,0,0,0,0,1,0,0,0,0,0,-0.8700095319110697,0.15889854407936066,-0.17715736642311264,-0.4674415697555646,-0.9882160855292992,-0.9598483535325727,-1.0,-0.6885312966898745,-0.9826147019166056,1.0,-0.8246889338380882,-0.858549583811824,1.0,-1.0,-0.9074452324912871,-0.990934041362998,-0.7848386361046453,-0.7669150257407152,-0.6584539777466674,-0.8561354223408548
