date,AAP,ACN,ADBE,AFL,ALB,ALK,AOS,ATVI,AYI,MMM
2014-12-04,151.4685,78.4688,73.03,26.3199,56.1912,51.894,25.6368,20.9691,138.39,140.4342
2014-12-05,152.3877,78.3325,72.4,26.3553,56.7186,52.3695,25.6834,20.9884,137.8885,140.4429
2014-12-08,151.8935,77.2237,72.05,26.5634,56.2185,52.5342,25.2175,20.1504,135.3811,139.2831
2014-12-09,156.4104,77.4146,71.565,26.4793,56.6822,51.583,25.497,20.1985,135.3712,139.1966
2014-12-10,155.4122,76.0967,69.85,26.3243,53.6454,50.4763,24.9053,19.7362,130.8481,136.9549
2014-12-11,157.3098,76.2331,69.74,26.3819,52.868,51.1897,25.2315,19.5917,129.5501,137.7425
2014-12-12,158.3872,74.4336,76.02,25.8106,50.7942,51.0434,24.9332,19.1679,127.7507,135.9856
2014-12-15,159.1383,74.4154,73.04,25.4784,50.0268,52.7262,24.9099,19.2835,127.0132,135.7519
2014-12-16,155.1848,75.3151,72.32,25.6024,50.2186,50.9245,24.7282,18.667,126.2167,137.656
2014-12-17,157.6953,77.5236,73.995,26.1604,52.2559,51.2446,25.2128,18.9464,130.7596,138.9975
2014-12-18,158.8715,81.5588,74.89,26.714,53.7541,51.5281,25.6415,19.3027,134.8796,143.0653
2014-12-19,157.9918,82.2586,74.45,27.0949,53.6171,51.3635,25.3759,19.505,135.0861,143.2211
2014-12-22,157.5866,82.8676,74.5,27.3075,54.8138,51.8848,25.7906,19.5532,137.7115,144.7703
2014-12-23,159.3755,83.0857,74.38,27.4315,55.563,51.9031,26.1028,19.4857,137.151,144.4241
2014-12-24,158.4264,82.9948,74.74,27.4315,55.2524,53.7049,26.182,19.6013,137.6033,144.502
2014-12-26,158.1989,82.9403,74.67,27.4315,55.6269,53.9792,26.3824,19.6688,137.328,143.8962
2014-12-29,159.4052,82.2677,74.13,27.458,55.6726,54.6286,26.4057,19.611,137.5443,144.2856
2014-12-30,158.2286,81.9678,73.085,27.4492,55.5447,54.6652,26.4616,19.4954,138.8423,143.5327
2014-12-31,157.487,81.168,72.7,27.055,54.9326,54.656,26.2845,19.4087,137.7312,142.2171
2015-01-02,156.7752,80.7409,72.34,27.0506,55.097,55.1773,26.0981,19.3894,137.5443,141.9921
2015-01-05,154.7087,79.3776,71.98,26.342,53.2699,54.3908,25.6415,19.1197,134.2404,138.7898
2015-01-06,154.5999,78.8051,70.53,26.1073,52.2285,53.7506,25.4318,18.7633,132.559,137.3098
2015-01-07,157.9221,80.4592,71.11,26.2711,52.0183,54.5737,25.6182,18.354,134.9091,138.3051
2015-01-08,159.3063,81.6861,72.915,26.528,53.6536,55.5157,26.2845,18.5418,139.6289,141.6199
2015-01-09,158.4956,81.5952,71.84,25.9656,53.9185,54.6286,25.8652,18.2047,148.9703,139.8803
2015-01-12,157.141,81.3498,71.12,25.815,54.5398,55.4334,25.9677,18.1662,150.5338,139.1187
2015-01-13,152.0292,81.6406,70.59,25.6866,55.7183,56.1651,25.8558,17.8772,150.4059,139.0148
2015-01-14,149.1322,80.6864,69.99,25.4873,54.3753,56.284,25.7906,18.2336,148.3508,138.3397
2015-01-15,146.3538,80.132,70.29,25.4031,53.0598,56.22,25.2687,17.8676,146.3842,138.1839
2015-01-16,148.3115,80.7863,71.73,25.7663,53.4618,57.0248,25.4691,19.505,148.2525,140.2092
2015-01-20,150.9416,80.5409,71.49,25.691,52.804,59.0827,25.3992,19.4761,147.6227,140.1572
2015-01-21,151.6238,80.2865,71.54,25.7308,53.544,59.4302,25.4505,19.3605,147.603,140.6765
2015-01-22,154.7779,81.3407,73.48,26.1959,54.4027,62.1374,25.9816,19.8325,148.2623,143.5759
2015-01-23,154.0264,81.0862,74.06,26.0099,51.927,62.7868,25.8838,19.8903,149.463,141.9575
2015-01-26,157.4376,80.959,72.74,26.1383,52.201,64.4239,26.0282,20.0685,151.6478,142.1479
2015-01-27,157.2399,78.3052,71.46,25.9124,51.4976,63.7471,27.8315,19.7169,150.8605,141.6199
2015-01-28,157.5068,76.6693,70.25,25.4031,50.584,62.8325,27.6591,19.9096,149.276,141.8882
2015-01-29,158.456,77.8326,71.64,25.5316,43.641,65.0001,27.6591,19.9818,149.5122,143.7836
2015-01-30,157.2102,76.3694,70.13,25.2791,44.0886,62.0734,27.6824,20.1263,147.5144,140.4688
2015-02-02,154.2143,78.0053,71.11,25.7618,43.778,61.5703,27.8641,20.3478,149.1382,142.3037
2015-02-03,155.3019,79.9048,71.92,26.1693,45.1118,59.6131,28.372,20.8631,151.8348,143.6192
2015-02-04,154.7087,79.3776,72.28,26.8735,44.6276,61.0033,28.563,20.7283,150.5456,142.6412
2015-02-05,158.3571,80.4046,73.1,27.0063,45.4498,61.113,28.6472,21.0173,151.6183,144.1472
2015-02-06,160.1764,80.1138,72.54,27.1392,46.6649,60.2899,28.7219,21.2918,151.7955,143.7317
2015-02-09,158.9306,79.3958,72.33,27.0772,47.6332,58.0857,28.6892,21.2292,155.1711,142.6672
2015-02-10,161.0663,79.5412,72.76,27.2145,47.6606,59.7869,29.0304,21.4603,157.9759,143.5153
2015-02-11,160.562,79.9411,73.01,27.3828,48.5833,59.0003,29.0912,21.8264,158.3401,143.2427
2015-02-12,149.7155,80.9681,74.59,27.5422,49.2959,57.3907,29.2875,22.096,160.0426,144.4881
2015-02-13,148.4697,81.6043,76.51,27.6893,49.8715,57.2169,29.3342,22.2598,160.8103,144.5142
2015-02-17,148.5389,81.159,77.13,27.7873,50.0542,56.9151,29.2034,22.6258,160.8988,145.3677
2015-02-18,151.4953,81.2771,77.73,27.5199,50.1181,58.3784,29.4371,22.5488,159.2455,145.7857
2015-02-19,151.5447,82.0405,77.73,27.5333,49.7253,57.5644,29.4184,22.4573,157.72,145.5157
2015-02-20,153.3146,82.2405,78.55,27.6893,50.6754,58.8449,29.5866,22.4524,157.6413,146.4127
2015-02-23,155.4107,82.3132,78.1,27.3773,50.7576,58.8449,29.6988,22.5102,158.2318,147.0136
2015-02-24,154.6395,82.5676,77.68,27.6581,51.2327,59.1109,29.6007,22.674,158.8518,147.2836
2015-02-25,154.4912,82.3404,78.07,27.609,51.4611,58.2027,29.4137,22.5921,157.4642,147.0833
2015-02-26,153.6309,82.0678,78.96,27.7115,51.4337,58.6981,29.6755,22.491,156.726,147.7103
2015-02-27,153.186,81.8224,79.1,27.7427,51.6803,58.3953,29.4604,22.4621,155.9683,146.8743
2015-03-02,153.0278,82.8676,79.79,27.8854,51.7808,60.0375,30.1242,22.3898,158.4483,148.4854
2015-03-03,152.7312,82.5586,78.99,27.7561,51.8356,60.6981,29.5399,22.2502,157.3756,146.5434
2015-03-04,149.1322,82.6222,77.63,27.7873,50.6114,60.3403,29.624,22.0864,157.1295,145.5767
2015-03-05,150.8031,83.6583,78.62,27.9879,50.5018,59.3036,29.6521,22.4332,157.415,145.9337
2015-03-06,147.392,82.4041,77.55,27.7026,50.0907,58.4687,29.4651,22.2213,156.0568,143.1382
2015-03-09,146.6208,82.5131,77.93,27.765,50.1547,58.6981,29.7502,22.4573,157.7496,144.8887
2015-03-10,144.8806,80.032,76.005,27.2079,49.6431,58.8724,29.4137,21.9034,156.5587,141.3094
2015-03-11,145.6716,78.9414,76.01,27.404,48.9122,59.7073,29.5212,21.9708,158.3597,140.8478
2015-03-12,147.6392,80.1592,77.4,27.921,49.2776,61.5697,29.4745,21.9516,158.5861,143.234
2015-03-13,147.9259,79.8593,77.62,27.6893,48.6255,61.1568,28.9977,22.1442,156.8934,141.7274
2015-03-16,149.4189,80.8045,78.33,28.0592,48.4877,61.9917,29.3436,22.3272,159.3537,144.7493
2015-03-17,148.3115,80.7409,79.66,28.0235,48.2122,63.1202,29.5025,22.255,158.6845,143.025
2015-03-18,147.4118,82.6404,76.89,28.3533,48.451,62.3587,30.3999,22.7125,164.4615,144.9758
2015-03-19,147.57,81.9678,77.14,28.1171,47.459,62.7073,30.0307,22.2983,163.2214,144.2704
2015-03-20,150.2605,83.1402,77.36,28.4736,47.9917,63.0101,30.1522,22.5584,165.5047,144.9932
2015-03-23,147.8865,83.1947,76.35,28.4603,47.6794,61.9183,29.9045,22.3272,162.4243,144.6797
2015-03-24,149.3703,81.2589,75.45,28.3444,47.7621,61.4504,29.9793,22.3272,161.5582,144.8451
2015-03-25,147.115,80.1683,73.13,28.233,47.0089,59.2669,29.6661,21.8649,159.1766,141.6925
2015-03-26,147.7876,85.585,72.97,28.2998,46.8436,59.2761,29.8718,21.8745,163.2805,141.5967
2015-03-27,149.7461,85.3759,73.31,28.3221,47.3488,60.1752,30.3064,22.147,165.3374,142.3893
2015-03-30,150.4286,85.8122,73.6,28.6118,48.1571,60.7348,30.7365,22.4,169.8349,144.61
2015-03-31,148.0646,85.1487,73.94,28.5271,48.5337,60.7164,30.6897,22.1129,165.4948,143.652
2015-04-01,142.1891,85.0306,75.07,28.331,48.2857,58.7164,30.4934,21.8259,165.4259,141.5358
2015-04-02,142.4166,85.5941,75.68,28.3355,48.5796,57.8632,30.5495,22.0302,163.9989,141.7796
2015-04-06,144.1476,86.9664,76.23,28.5093,50.5176,57.2485,30.6617,22.0594,166.3806,144.1136
2015-04-07,145.1169,87.6026,75.65,28.4291,50.7472,57.5788,30.2924,22.1567,165.0716,144.7493
2015-04-08,147.1941,87.3754,75.44,28.6296,51.3259,59.4595,30.3719,22.3416,166.2822,144.8016
2015-04-09,146.4424,87.6969,76.33,28.7589,54.2008,58.854,30.2597,22.3805,164.6288,145.2545
2015-04-10,148.569,86.9804,76.53,28.7544,53.962,58.6614,30.3719,22.3075,164.3532,145.4983
2015-04-13,147.5601,85.8781,76.02,28.6876,53.6222,58.1017,30.1382,22.1762,163.9694,144.4271
2015-04-14,147.4315,86.172,75.95,28.7722,54.1641,57.3678,30.6944,22.3027,163.2214,144.5577
2015-04-15,147.9558,86.4935,76.03,28.8435,54.4764,56.8999,30.7131,22.2832,166.292,144.9496
2015-04-16,148.3712,86.4017,75.15,28.7366,53.9528,58.2577,30.5121,22.5605,164.9131,144.4707
2015-04-17,148.1734,84.8677,73.15,28.5137,54.2376,57.7715,30.0914,22.1908,163.1206,140.8304
2015-04-20,150.7452,85.676,73.92,28.7232,54.3661,58.166,30.3953,22.4535,165.1101,143.2688
2015-04-21,150.7452,85.428,74.62,28.4603,53.962,59.5696,30.5775,22.76,165.6814,142.8247
2015-04-22,149.8648,85.7771,75.5,28.5539,54.1365,59.0008,30.7692,22.8573,164.9525,143.4082
2015-04-23,145.0972,86.1996,76.52,28.5984,54.1457,60.8632,30.685,23.1054,165.248,139.0451
2015-04-24,146.9963,85.7954,76.54,28.6073,54.1916,62.6614,31.1244,23.2952,165.2086,138.4616
2015-04-27,143.4156,86.1261,76.55,28.5316,53.7507,61.8357,30.8814,23.0811,164.9131,137.582
2015-04-28,142.9309,86.7324,76.02,28.7098,54.605,60.9825,30.47,22.8378,163.1009,137.8868
2015-04-29,143.0892,86.0251,76.65,28.4603,55.3398,59.9458,30.1278,22.5654,166.4791,136.7024
2015-04-30,141.4472,85.1065,76.06,28.0948,54.8346,58.7715,29.9544,22.2005,164.4305,136.1973
2015-05-01,143.7618,85.7587,76.43,28.126,55.5143,59.9091,30.7326,22.4292,167.7891,137.3207
2015-05-04,143.8706,86.7508,75.85,28.3087,55.2204,59.2027,30.9529,22.5654,170.5665,138.4877
2015-05-05,142.4265,86.0251,75.0,28.4023,55.1101,57.7715,30.8076,22.0983,167.7497,137.521
2015-05-06,142.5254,85.428,74.48,28.3177,55.1101,58.0192,30.9482,22.5751,168.2914,137.2859
2015-05-07,142.9606,86.7967,74.73,28.4112,57.7095,59.5972,31.4451,23.7525,168.7937,138.1306
2015-05-08,143.1881,88.0827,76.31,28.6207,58.0126,60.799,31.9514,24.3704,171.6302,139.8637
2015-05-11,143.93,88.1929,76.785,28.4736,58.0953,60.8541,31.9607,23.9763,172.7136,139.2541
2015-05-12,145.5324,87.651,76.57,28.2419,57.5717,59.799,31.9795,23.9471,174.6342,139.4021
2015-05-13,147.758,87.8898,77.08,28.3444,57.4431,59.3678,32.3357,23.9666,177.2737,140.482
2015-05-14,148.2327,89.0839,79.43,28.4202,58.4443,60.6706,32.5748,24.4921,178.4162,142.0844
2015-05-15,149.9736,89.1207,78.92,28.3756,59.1332,61.01,32.7014,24.7353,180.258,142.2151
2015-05-18,150.2308,89.5249,79.41,28.6653,58.1044,62.0009,32.7436,24.7353,177.648,141.8406
2015-05-19,151.2793,89.2677,79.62,28.8088,57.5901,61.6431,32.8748,24.7937,178.7806,142.0583
2015-05-20,148.2723,89.1482,79.61,29.015,57.4431,58.8549,32.8092,25.0564,179.7458,141.8885
2015-05-21,155.7898,88.9462,80.56,28.199,57.5993,59.5266,32.6779,24.9299,179.6868,142.0287
2015-05-22,158.4605,88.542,80.04,28.1182,56.8277,59.2598,32.9545,24.8034,178.9382,141.0822
2015-05-26,156.2844,88.2664,79.365,27.6833,56.1756,57.3918,32.9498,24.7256,177.52,139.864
2015-05-27,155.5128,88.891,80.16,28.0061,56.3226,58.3396,33.4561,25.0175,176.5449,141.1173
2015-05-28,154.6523,89.0196,80.015,28.051,55.652,58.6525,33.5686,25.0321,175.9047,140.9858
2015-05-29,151.5563,88.2205,79.09,27.8985,55.2479,59.4806,33.4608,24.5796,173.8265,139.4171
2015-06-01,151.6552,88.3583,79.87,27.8447,54.9724,60.8149,33.667,24.711,174.713,139.3294
2015-06-02,153.673,88.4869,79.82,27.9165,55.7163,60.4744,33.367,24.8424,175.8161,139.4171
2015-06-03,154.8303,89.0839,80.13,28.0286,56.442,60.6033,33.8921,25.2608,176.998,140.3636
2015-06-04,154.8996,88.1194,78.75,27.8492,56.2766,60.2812,33.4983,24.9932,175.6979,138.7773
2015-06-05,155.681,87.6326,78.86,27.7147,56.148,60.4192,33.503,25.0759,177.2737,137.6643
2015-06-08,155.6018,87.0539,78.16,27.6295,55.7439,57.539,33.0623,24.7548,174.8115,137.2348
2015-06-09,155.7107,87.21,77.9,27.6519,55.6612,55.8091,33.0248,24.8326,176.4169,137.5766
2015-06-10,158.5297,88.6614,79.56,28.033,56.1848,55.9103,33.3014,24.8132,176.9783,139.382
2015-06-11,158.7869,89.0288,79.65,28.2438,56.4511,56.8857,34.1921,24.6186,178.9973,140.1006
2015-06-12,159.4595,88.2756,79.86,28.0555,55.1744,58.4316,34.3093,24.7159,178.8299,138.5056
2015-06-15,156.6009,87.9908,78.9,27.8223,53.4577,57.6587,34.1171,23.879,180.7997,136.6038
2015-06-16,157.323,88.8267,79.94,28.0017,53.5131,57.309,34.328,24.0736,180.4254,137.1472
2015-06-17,157.323,89.038,77.91,28.0106,53.9469,57.079,34.389,24.2001,180.7111,137.5503
2015-06-18,158.5697,89.3871,79.39,28.2886,55.0452,58.8825,34.5343,24.4629,182.1096,139.8903
2015-06-19,158.8171,89.1207,79.7,28.051,54.0853,59.4898,34.5249,24.3364,183.1536,139.3031
2015-06-22,161.5482,90.5629,82.28,28.172,54.4638,60.9345,34.6608,24.5504,182.5824,139.9429
2015-06-23,162.1716,90.2505,83.55,28.181,54.4176,61.2106,34.6702,24.7353,182.3953,140.0831
2015-06-24,161.7065,89.8096,83.4,28.0151,53.1993,60.9161,34.2624,24.7548,178.298,138.0674
2015-06-25,162.4783,91.3804,83.94,28.4007,53.7808,60.2076,34.328,24.7159,179.7262,136.6476
2015-06-26,162.5575,90.9395,82.74,28.5577,54.5468,59.5819,34.4171,24.3656,179.5193,137.673
2015-06-29,157.2636,88.8084,81.28,27.5488,51.9072,58.7629,33.5545,23.8304,176.5646,134.9211
2015-06-30,157.6198,88.9002,81.01,27.8896,51.0119,59.2874,33.7421,23.5579,177.2639,135.2279
2015-07-01,160.9446,90.076,80.945,27.9927,50.2643,59.1678,34.3983,24.0639,185.0644,136.411
2015-07-02,160.4102,89.4054,80.75,27.782,50.7904,59.8211,34.1077,23.9666,186.1478,136.1744
2015-07-06,161.7065,89.4146,80.5,27.6116,50.0705,60.8793,33.9858,24.1515,184.1976,135.9115
2015-07-07,161.8153,90.6455,80.59,27.6968,50.0705,62.0571,32.9686,24.3753,186.2856,136.2182
2015-07-08,158.3125,89.6718,79.99,27.1094,48.9814,60.8425,30.3763,24.132,184.4734,133.8344
2015-07-09,160.3707,89.7913,80.47,27.1991,49.3229,61.229,30.6341,24.4483,184.9757,134.7459
2015-07-10,162.3893,90.7374,80.59,27.6699,49.8397,64.9189,31.1076,24.6769,188.5411,135.7975
2015-07-13,167.5347,92.3633,81.44,27.5398,51.1134,66.4832,31.6513,25.1878,190.6586,137.1297
2015-07-14,165.4568,92.5378,81.89,27.5353,51.0673,67.7439,31.867,25.3581,193.7808,137.4013
2015-07-15,166.7036,91.8121,82.12,27.7057,50.0889,67.8359,31.8576,25.071,191.1806,136.7178
2015-07-16,167.5842,93.19,82.52,27.8985,50.2274,68.7285,31.9232,25.1537,190.9443,137.7431
2015-07-17,167.9207,92.299,82.1,27.616,48.926,68.8021,31.9326,25.1148,191.0921,137.3225
2015-07-20,166.9212,92.5194,82.09,27.6026,48.686,68.2224,32.5186,25.543,191.9397,137.6993
2015-07-21,165.7734,92.2163,81.19,27.7102,48.0769,68.9677,32.0498,25.3873,189.4955,136.5074
2015-07-22,166.4562,93.9984,80.73,27.7461,47.7262,69.7775,32.1154,25.251,189.525,136.2007
2015-07-23,166.6244,94.081,80.64,27.7371,47.3662,67.9003,33.9108,25.2413,188.776,131.0212
2015-07-24,166.5452,92.9328,80.98,27.764,45.9725,68.1856,33.8967,25.4749,189.1505,130.8722
2015-07-27,166.5749,92.2163,79.93,27.5891,45.9725,67.1918,32.7998,24.9202,188.7859,130.3288
2015-07-28,168.5144,93.4105,80.59,27.9479,46.8678,68.388,33.0342,25.0175,189.9685,132.4322
2015-07-29,171.2454,94.1086,80.25,28.9388,47.9107,68.8113,33.3483,25.2802,193.7334,132.7302
2015-07-30,170.7309,94.3015,81.29,28.7146,49.286,69.161,33.682,25.3581,195.0442,132.8353
2015-07-31,172.3834,94.7148,81.99,28.7191,50.0243,69.7039,33.7572,25.0954,198.2868,132.6338
2015-08-03,171.9876,94.8067,81.4,28.7101,49.1844,71.7927,33.6679,24.8326,198.0502,131.5645
2015-08-04,173.264,94.9996,82.06,28.6653,49.4982,71.5626,33.7055,24.9786,201.4997,131.8099
2015-08-05,173.4323,95.9917,83.38,28.7415,49.1567,72.7221,33.8888,27.9367,203.9833,132.3445
2015-08-06,170.9288,94.7057,82.19,28.5532,47.7815,71.5442,33.3953,27.9367,202.3572,130.8108
2015-08-07,171.9282,95.2936,82.69,28.7146,47.2924,71.7651,33.3624,28.0048,203.5891,130.4866
2015-08-10,171.8391,96.6347,83.62,29.1092,48.6307,72.354,33.9217,28.034,206.9795,132.5461
2015-08-11,170.1174,95.1466,83.9,28.8043,47.9938,73.5778,32.9018,27.6934,208.103,130.1273
2015-08-12,170.1965,95.3211,83.82,28.746,47.1816,72.2712,32.38,27.8881,205.2449,130.1623
2015-08-13,185.821,94.972,84.31,28.7729,46.5355,72.9613,32.7044,28.0729,206.4177,129.1808
2015-08-14,185.0689,95.0272,86.12,29.0374,47.1724,73.4306,33.0381,27.9075,207.8369,129.952
2015-08-17,182.7535,95.0547,86.77,29.1092,47.7815,75.1926,33.3953,28.5108,207.147,130.7933
2015-08-18,183.8222,95.4038,86.45,29.1317,47.1724,75.1926,33.4141,28.433,206.5163,129.9783
2015-08-19,185.8705,94.4944,85.48,28.4416,46.0371,74.7129,32.8219,28.1994,204.5353,128.7382
2015-08-20,182.516,91.8305,82.69,27.6296,45.5203,72.8863,31.8301,27.2264,198.1586,126.5141
2015-08-21,175.6784,89.2217,78.87,26.7048,43.2037,70.2388,30.7114,26.4868,194.3445,125.4021
2015-08-24,171.9282,85.1249,74.27,25.3921,40.924,67.4344,28.6339,25.4554,185.2871,122.3044
2015-08-25,169.4247,84.638,74.57,24.914,39.5026,68.772,28.4271,25.4749,183.6708,121.4748
2015-08-26,169.6622,87.3019,77.33,25.6763,39.7518,70.4048,29.7197,26.555,186.6275,125.9581
2015-08-27,174.3822,87.9357,78.91,26.4477,41.6531,70.331,30.0346,27.1777,192.8366,126.9995
2015-08-28,174.6296,88.0459,79.4,26.4658,41.81,69.9344,30.3824,28.433,195.1724,127.2731
2015-08-31,173.4125,86.5946,78.57,26.4342,41.7269,69.058,30.3213,27.8589,192.058,125.4462
2015-09-01,170.81,84.7758,75.99,25.5545,39.5487,69.0026,29.5364,27.1096,189.2097,122.2337
2015-09-02,173.4125,86.7416,77.25,25.9154,39.438,72.7203,30.0957,27.6059,191.851,124.6519
2015-09-03,171.4235,87.8255,78.32,25.9605,39.5672,72.0192,30.9418,27.8297,193.1224,125.0932
2015-09-04,170.3252,86.7599,76.89,25.4373,39.1611,72.4897,30.5892,27.3431,192.8563,123.4164
2015-09-08,173.4817,89.2125,79.78,25.9696,39.7057,74.9435,31.5669,28.0924,198.8682,126.5847
2015-09-09,173.0859,87.7428,78.52,25.7079,39.7149,75.4324,31.7032,27.9172,196.9365,124.3166
2015-09-10,173.0463,88.9278,78.7,26.0282,39.5026,74.9896,32.1168,28.2773,187.4061,124.246
2015-09-11,173.0068,89.4238,79.19,26.2267,38.7642,75.5247,32.3847,28.3649,187.4751,124.6696
2015-09-14,173.1651,88.6522,78.46,26.0733,38.9211,74.4823,32.3236,28.4232,187.1203,124.2724
2015-09-15,174.9957,90.2414,79.53,26.4206,41.1423,73.5598,32.7796,28.9973,190.3135,126.7348
2015-09-16,176.7768,90.9027,80.53,26.5424,41.5791,72.997,32.9488,29.698,191.6046,127.2643
2015-09-17,176.47,90.5077,80.31,26.2131,41.8672,73.5136,32.9253,30.1358,192.1959,126.1611
2015-09-18,171.9365,89.5892,81.25,25.7801,42.4805,72.6373,32.3565,30.2623,188.5887,123.2222
2015-09-21,172.9758,90.4159,83.32,26.0282,43.1218,75.7276,32.4364,30.671,190.7274,123.5929
2015-09-22,172.6689,89.7178,84.66,25.7305,42.4805,72.5542,31.7502,30.564,185.3265,121.8101
2015-09-23,174.0844,89.8923,85.5,25.9019,42.1088,73.8642,32.0369,30.7683,178.3191,121.4924
2015-09-24,173.0253,89.8096,83.91,25.9335,42.0252,72.8587,31.628,30.6418,171.0555,121.4218
2015-09-25,175.0446,89.0472,83.13,26.0868,41.9415,74.4454,31.9241,31.1965,173.6179,123.1693
2015-09-28,169.6598,88.1378,80.52,25.7169,38.8282,72.0561,31.2802,30.4667,167.6257,122.1278
2015-09-29,168.7986,88.7349,79.83,26.0372,39.5252,72.3052,30.0299,29.8342,167.4187,124.9255
2015-09-30,187.6057,90.2597,82.22,26.2222,40.9843,73.2922,30.6409,30.058,173.0463,125.1197
2015-10-01,190.0903,90.4251,83.75,26.1455,41.9787,74.0118,30.7537,30.0677,172.7802,124.2636
2015-10-02,189.7438,91.2977,83.99,26.3755,42.8895,73.117,30.9183,30.6126,175.6088,126.3818
2015-10-05,189.2291,93.3462,85.84,26.759,44.079,74.6391,31.9805,31.1089,177.2448,129.1353
2015-10-06,189.1598,93.2359,85.15,26.8086,44.2463,68.7536,31.5904,31.0505,173.8151,128.6676
2015-10-07,188.4174,94.2647,80.65,27.1965,45.4545,70.082,32.1027,31.0797,180.241,130.212
2015-10-08,185.4479,96.4601,82.26,27.4311,46.9972,69.8882,33.6491,30.8754,193.1519,131.9242
2015-10-09,187.5958,96.2489,83.82,27.4085,47.1366,70.0358,33.2543,31.2062,198.6021,132.2949
2015-10-12,189.338,96.4969,83.92,27.4401,46.9414,71.9454,33.1039,31.7025,194.995,132.4361
2015-10-13,188.9123,95.0547,83.65,27.2958,46.7091,68.1908,32.3471,31.9944,194.443,131.5976
2015-10-14,185.1707,95.1006,83.8,26.9484,47.8057,67.7573,32.1638,32.1306,192.6,130.9004
2015-10-15,188.6154,94.98,86.77,27.4717,47.8336,70.0912,32.6385,32.8896,196.838,131.6683
2015-10-16,188.8628,95.6391,88.67,27.6702,48.7444,69.9528,32.8172,33.2496,196.1575,131.2358
2015-10-19,189.4568,95.7227,88.4,27.5303,48.5678,70.9122,33.3107,32.841,198.6526,130.618
2015-10-20,191.6245,96.0662,86.84,27.6431,48.4191,70.5617,33.2731,32.9091,197.6565,131.5976
2015-10-21,190.1991,95.1842,86.13,27.6702,47.5641,68.9381,32.2766,32.8701,203.5048,132.2243
2015-10-22,189.922,98.8423,88.46,28.0671,48.6886,70.082,34.199,33.814,207.0551,137.6784
2015-10-23,189.9913,100.2628,87.86,28.622,48.8652,72.9601,34.7067,33.96,206.1182,137.4931
2015-10-26,190.4961,100.2442,88.84,28.6491,48.9581,73.0247,34.6785,33.9405,204.9348,138.155
2015-10-27,191.3078,100.1514,88.05,28.4867,48.2611,71.9085,34.6879,33.9405,206.1774,138.3227
2015-10-28,192.3075,101.8783,88.5,28.8611,49.7945,69.3624,36.0086,34.3297,210.28,139.5142
2015-10-29,195.475,100.2257,88.12,29.0596,50.4544,69.8975,35.9898,34.0476,208.9881,139.0994
2015-10-30,196.4154,99.5293,88.66,28.7573,49.7388,70.3403,36.1971,33.8238,215.5858,138.7463
2015-11-02,198.3456,99.9007,89.91,29.1002,50.4079,71.152,36.5552,33.6389,215.8817,141.1381
2015-11-03,196.6826,99.6315,90.36,28.8881,50.8075,71.6594,36.1971,34.8552,211.2268,140.1055
2015-11-04,197.3161,98.898,91.01,28.9468,50.3893,71.4103,36.2866,35.9937,214.0079,140.2467
2015-11-05,198.306,98.4988,90.55,28.9468,45.9377,72.01,36.5929,36.3537,212.1341,140.3173
2015-11-06,196.7024,98.4152,90.69,29.0144,47.0994,72.0284,36.8662,34.0573,207.706,140.5556
2015-11-09,192.9212,97.3753,89.8,28.6716,46.3931,71.3181,36.395,33.1329,208.9092,138.9758
2015-11-10,192.1392,97.5517,90.28,29.0099,46.0771,72.4804,36.2772,32.948,209.284,139.0817
2015-11-11,192.6936,97.5796,91.21,29.037,45.4452,71.5579,36.6966,33.6389,209.4319,140.3702
2015-11-12,162.9684,96.8554,90.84,28.5633,43.6051,70.7369,35.9804,34.067,206.3648,137.9432
2015-11-13,159.9791,95.7691,89.02,28.5182,44.2556,70.2572,35.6222,33.6583,208.8697,137.3696
2015-11-16,162.5527,98.7216,89.765,28.9062,44.5902,71.0804,36.3243,34.0086,215.2604,139.6289
2015-11-17,162.424,98.6844,90.29,28.829,45.092,71.7186,36.2866,35.1471,212.5779,138.5875
2015-11-18,162.7705,100.1607,91.27,29.4737,47.2202,72.2273,37.3185,35.8769,222.1244,139.8098
2015-11-19,160.7215,99.6036,91.76,29.678,47.1087,73.2817,37.1301,36.0132,222.2921,140.6892
2015-11-20,161.1669,100.2442,91.81,29.8096,48.0195,75.7143,36.8332,36.4997,223.2389,141.1956
2015-11-23,160.969,100.1235,91.96,29.6916,48.4284,74.3731,37.0311,36.344,225.1817,140.9291
2015-11-24,161.5332,99.6686,92.0,29.6871,49.2648,73.624,37.6719,35.8477,223.0416,140.1296
2015-11-25,162.6319,99.4365,91.77,29.5554,49.1626,73.6332,37.7285,36.2272,226.4638,140.023
2015-11-27,163.1664,99.7707,92.17,29.6462,49.3577,73.7719,38.1007,36.237,228.3967,140.3428
2015-11-30,161.0778,99.5479,91.46,29.619,49.7759,73.7442,37.5824,36.6456,227.6965,139.0903
2015-12-01,160.6918,100.3928,92.55,29.9595,49.209,75.0761,38.0489,37.5311,230.0043,139.3745
2015-12-02,156.3266,99.8914,92.02,29.7779,48.5864,75.5663,37.4552,37.3463,226.5722,138.3086
2015-12-03,153.2085,98.3502,89.91,28.6474,49.0975,74.5026,36.4327,36.6067,222.4104,137.136
2015-12-04,154.2479,101.2934,92.58,28.8381,49.2462,78.5353,37.196,37.8425,223.5939,140.5471
