date,AAP,ACN,ADBE,AFL,ALB,ALK,AOS,ATVI,AYI,MMM
2014-11-18,144.2691,75.9782,70.83,25.9576,55.8029,51.0891,24.9094,19.1498,135.909,136.4898
2014-11-19,142.7893,75.3833,70.82,25.94,55.6763,50.1197,24.7008,18.7287,136.1051,136.0935
2014-11-20,143.2333,75.2031,70.44,25.9137,55.6763,49.6075,24.7472,20.2025,138.7621,136.5477
2014-11-21,143.5292,75.7799,71.32,26.2475,55.8843,49.8453,25.3636,20.2599,138.8013,137.2331
2014-11-24,143.618,76.546,71.225,26.4451,55.9476,50.6044,25.3821,20.3843,139.7229,136.9932
2014-11-25,143.4898,76.8975,72.0,26.3529,55.4682,51.1348,25.4377,20.7958,138.6934,135.4338
2014-11-26,143.7463,76.7443,72.98,26.2123,55.7848,51.4001,25.3172,20.882,138.311,135.648
2014-11-28,145.0978,77.8078,73.68,26.2343,53.4058,53.9884,24.9928,20.7193,135.4972,137.1732
2014-12-01,145.0879,77.5104,73.75,26.0323,52.7726,50.6776,24.9233,20.1451,134.3501,135.5194
2014-12-02,146.4789,77.4923,73.47,26.186,53.2611,50.5312,24.8213,20.2312,135.4776,137.6102
2014-12-03,149.9909,77.979,73.18,26.2211,55.5406,51.9123,25.5906,20.5566,137.0169,139.0325
2014-12-04,151.1846,77.8168,73.03,26.1025,55.9024,51.894,25.4979,20.8341,137.9875,139.0325
2014-12-05,152.1021,77.6816,72.4,26.1377,56.4271,52.3695,25.5443,20.8532,137.4875,139.0411
2014-12-08,151.6088,76.582,72.05,26.3441,55.9296,52.5342,25.0809,20.0206,134.9873,137.8929
2014-12-09,156.1173,76.7713,71.565,26.2607,56.3909,51.583,25.3589,20.0685,134.9775,137.8072
2014-12-10,155.1209,75.4645,69.85,26.1069,53.3696,50.4763,24.7704,19.6091,130.4675,135.588
2014-12-11,157.015,75.5996,69.74,26.164,52.5962,51.1897,25.0948,19.4656,129.1733,136.3677
2014-12-12,158.0903,73.8151,76.02,25.5974,50.5331,51.0434,24.7982,19.0445,127.3791,134.6283
2014-12-15,158.8401,73.7971,73.04,25.268,49.7696,52.7262,24.775,19.1593,126.6438,134.397
2014-12-16,154.894,74.6893,72.32,25.391,49.9605,50.9245,24.5943,18.5469,125.8496,136.282
2014-12-17,157.3997,76.8795,73.995,25.9444,51.9873,51.2446,25.0762,18.8244,130.3793,137.6102
2014-12-18,158.5737,80.8812,74.89,26.4934,53.4778,51.5281,25.5026,19.1785,134.4873,141.6374
2014-12-19,157.6957,81.5752,74.45,26.8712,53.3415,51.3635,25.2384,19.3795,134.6932,141.7916
2014-12-22,157.2912,82.179,74.5,27.082,54.5321,51.8848,25.6509,19.4273,137.311,143.3254
2014-12-23,159.0768,82.3953,74.38,27.205,55.2774,51.9031,25.9614,19.3603,136.7521,142.9826
2014-12-24,158.1294,82.3052,74.74,27.205,54.9684,53.7049,26.0402,19.4752,137.2031,143.0597
2014-12-26,157.9024,82.2511,74.67,27.205,55.341,53.9792,26.2394,19.5421,136.9286,142.4599
2014-12-29,159.1064,81.5842,74.13,27.2313,55.3864,54.6286,26.2626,19.4847,137.1443,142.8455
2014-12-30,157.932,81.2867,73.085,27.2225,55.2592,54.6652,26.3182,19.3699,138.4385,142.1001
2014-12-31,157.1919,80.4936,72.7,26.8316,54.6503,54.656,26.1421,19.2837,137.3306,140.7976
2015-01-02,156.4813,80.07,72.34,26.8272,54.8139,55.1773,25.9567,19.2646,137.1443,140.5749
2015-01-05,154.4187,78.7181,71.98,26.1245,52.9961,54.3908,25.5026,18.9966,133.85,137.4045
2015-01-06,154.3101,78.1503,70.53,25.8917,51.96,53.7506,25.294,18.6426,132.1735,135.9393
2015-01-07,157.6261,79.7906,71.11,26.0542,51.751,54.5737,25.4794,18.2358,134.5167,136.9247
2015-01-08,159.0077,81.0073,72.915,26.309,53.3778,55.5157,26.1421,18.4224,139.2229,140.2064
2015-01-09,158.1985,80.9172,71.84,25.7512,53.6414,54.6286,25.725,18.0875,148.5371,138.4841
2015-01-12,156.8465,80.6739,71.12,25.6018,54.2594,55.4334,25.827,18.0492,150.096,137.7301
2015-01-13,151.7442,80.9623,70.59,25.4745,55.4319,56.1651,25.7158,17.7621,149.9685,137.6273
2015-01-14,148.8526,80.0159,69.99,25.2768,54.0959,56.284,25.6509,18.1162,147.9194,136.959
2015-01-15,146.0795,79.4662,70.29,25.1934,52.7871,56.22,25.1318,17.7525,145.9585,136.8047
2015-01-16,148.0335,80.1151,71.73,25.5535,53.187,57.0248,25.3311,19.3795,147.8213,138.8098
2015-01-20,150.6587,79.8717,71.49,25.4789,52.5326,59.0827,25.2616,19.3507,147.1933,138.7583
2015-01-21,151.3396,79.6194,71.54,25.5184,53.2688,59.4302,25.3126,19.2359,147.1737,139.2724
2015-01-22,154.4878,80.6649,73.48,25.9796,54.1231,62.1374,25.8409,19.7048,147.8312,142.1429
2015-01-23,153.7377,80.4125,74.06,25.7951,51.6601,62.7868,25.7436,19.7623,149.0283,140.5406
2015-01-26,157.1425,80.2863,72.74,25.9225,51.9327,64.4239,25.8872,19.9393,151.2068,140.7291
2015-01-27,156.9451,77.6546,71.46,25.6985,51.2329,63.7471,27.6807,19.59,150.4218,140.2064
2015-01-28,157.2116,76.0323,70.25,25.1934,50.324,62.8325,27.5092,19.7814,148.8419,140.472
2015-01-29,158.159,77.1859,71.64,25.3207,43.4166,65.0001,27.5092,19.8532,149.0774,142.3485
2015-01-30,156.9155,75.7348,70.13,25.0704,43.862,62.0734,27.5324,19.9967,147.0854,139.0668
2015-02-02,153.9253,77.3571,71.11,25.5491,43.553,61.5703,27.7131,20.2168,148.7045,140.8833
2015-02-03,155.0108,79.2408,71.92,25.9532,44.8799,59.6131,28.2183,20.7288,151.3932,142.1857
2015-02-04,154.4187,78.7181,72.28,26.6516,44.3982,61.0033,28.4083,20.5949,150.1077,141.2175
2015-02-05,158.0603,79.7365,73.1,26.7833,45.2162,61.113,28.492,20.882,151.1773,142.7084
2015-02-06,159.8762,79.4481,72.54,26.9151,46.425,60.2899,28.5663,21.1547,151.354,142.2971
2015-02-09,158.6327,78.7361,72.33,26.8536,47.3884,58.0857,28.5338,21.0925,154.7198,141.2432
2015-02-10,160.7644,78.8803,72.76,26.9898,47.4157,59.7869,28.8732,21.3222,157.5165,142.0829
2015-02-11,160.2611,79.2769,73.01,27.1567,48.3336,59.0003,28.9336,21.6858,157.8796,141.813
2015-02-12,149.4349,80.2953,74.59,27.3148,49.0425,57.3907,29.1288,21.9538,159.5772,143.0459
2015-02-13,148.1914,80.9262,76.51,27.4606,49.6151,57.2169,29.1753,22.1165,160.3426,143.0718
2015-02-17,148.2605,80.4846,77.13,27.5579,49.7969,56.9151,29.0452,22.4802,160.4309,143.9168
2015-02-18,151.2113,80.6018,77.73,27.2927,49.8605,58.3784,29.2776,22.4036,158.7823,144.3306
2015-02-19,151.2607,81.3588,77.73,27.3059,49.4697,57.5644,29.259,22.3127,157.2613,144.0633
2015-02-20,153.0272,81.5571,78.55,27.4606,50.4149,58.8449,29.4264,22.3079,157.1828,144.9514
2015-02-23,155.1194,81.6292,78.1,27.1512,50.4967,58.8449,29.5379,22.3653,157.7716,145.5463
2015-02-24,154.3496,81.8816,77.68,27.4297,50.9693,59.1109,29.4403,22.528,158.3898,145.8136
2015-02-25,154.2016,81.6563,78.07,27.3811,51.1966,58.2027,29.2544,22.4467,157.0062,145.6153
2015-02-26,153.343,81.3859,78.96,27.4827,51.1693,58.6981,29.5147,22.3462,156.2702,146.236
2015-02-27,152.8989,81.1425,79.1,27.5137,51.4147,58.3953,29.3008,22.3175,155.5146,145.4083
2015-03-02,152.741,82.179,79.79,27.6551,51.5147,60.0375,29.961,22.2457,157.9875,147.0034
2015-03-03,152.4449,81.8726,78.99,27.5269,51.5692,60.6981,29.3799,22.1069,156.9179,145.0807
2015-03-04,148.8526,81.9357,77.63,27.5579,50.3513,60.3403,29.4635,21.9442,156.6726,144.1237
2015-03-05,150.5205,82.9631,78.62,27.7568,50.2422,59.3036,29.4914,22.2888,156.9571,144.4772
2015-03-06,147.1157,81.7194,77.55,27.4739,49.8333,58.4687,29.3055,22.0782,155.603,141.7095
2015-03-09,146.3459,81.8275,77.93,27.5358,49.8969,58.6981,29.5891,22.3127,157.2908,143.4425
2015-03-10,144.609,79.367,76.005,26.9833,49.3879,58.8724,29.2544,21.7624,156.1034,139.8989
2015-03-11,145.3985,78.2855,76.01,27.1778,48.6608,59.7073,29.3613,21.8294,157.8992,139.442
2015-03-12,147.3624,79.4932,77.4,27.6905,49.0244,61.5697,29.3148,21.8103,158.1249,141.8044
2015-03-13,147.6486,79.1958,77.62,27.4606,48.3756,61.1568,28.8406,22.0017,156.4371,140.3128
2015-03-16,149.1388,80.1331,78.33,27.8275,48.2385,61.9917,29.1846,22.1835,158.8903,143.3046
2015-03-17,148.0335,80.07,79.66,27.7921,47.9644,63.1202,29.3427,22.1117,158.223,141.5975
2015-03-18,147.1355,81.9537,76.89,28.1192,48.202,62.3587,30.2352,22.5663,163.9832,143.5288
2015-03-19,147.2934,81.2867,77.14,27.8849,47.2151,62.7073,29.868,22.1548,162.7467,142.8304
2015-03-20,149.9788,82.4494,77.36,28.2385,47.7451,63.0101,29.9889,22.4132,165.0233,143.546
2015-03-23,147.6094,82.5035,76.35,28.2253,47.4344,61.9183,29.7425,22.1835,161.9519,143.2356
2015-03-24,149.0903,80.5837,75.45,28.1103,47.5166,61.4504,29.8168,22.1835,161.0884,143.3994
2015-03-25,146.8393,79.5022,73.13,27.9999,46.7673,59.2669,29.5054,21.7241,158.7136,140.2783
2015-03-26,147.5106,84.8739,72.97,28.0661,46.6028,59.2761,29.7099,21.7337,162.8056,140.1835
2015-03-27,149.4655,84.6666,73.31,28.0882,47.1054,60.1752,30.1423,22.0044,164.8565,140.9681
2015-03-30,150.1467,85.0992,73.6,28.3755,47.9096,60.7348,30.5699,22.2558,169.341,143.1666
2015-03-31,147.7871,84.4412,73.94,28.2916,48.2842,60.7164,30.5235,21.9706,165.0135,142.2182
2015-04-01,141.9226,84.3241,75.07,28.0971,48.0375,58.7164,30.3282,21.6854,164.9448,140.1231
2015-04-02,142.1497,84.8829,75.68,28.1015,48.3299,57.8632,30.384,21.8884,163.522,140.3645
2015-04-06,143.8774,86.2438,76.23,28.2739,50.258,57.2485,30.4956,21.9174,165.8967,142.6752
2015-04-07,144.8449,86.8747,75.65,28.1943,50.4864,57.5788,30.1283,22.0141,164.5916,143.3046
2015-04-08,146.9182,86.6494,75.44,28.3932,51.0621,59.4595,30.2073,22.1978,165.7986,143.3563
2015-04-09,146.1679,86.9682,76.33,28.5214,53.9222,58.854,30.0958,22.2364,164.15,143.8047
2015-04-10,148.2906,86.2577,76.53,28.517,53.6846,58.6614,30.2073,22.1639,163.8752,144.0461
2015-04-13,147.2835,85.1645,76.02,28.4507,53.3465,58.1017,29.9749,22.0334,163.4925,142.9856
2015-04-14,147.1552,85.456,75.95,28.5347,53.8857,57.3678,30.5281,22.1591,162.7467,143.1149
2015-04-15,147.6785,85.7749,76.03,28.6054,54.1964,56.8999,30.5467,22.1398,165.8084,143.5029
2015-04-16,148.0931,85.6838,75.15,28.4993,53.6755,58.2577,30.3468,22.4153,164.4335,143.0287
2015-04-17,147.8957,84.1625,73.15,28.2783,53.9588,57.7715,29.9284,22.0479,162.6462,139.4247
2015-04-20,150.4626,84.9641,73.92,28.486,54.0867,58.166,30.2306,22.3089,164.6299,141.8389
2015-04-21,150.4626,84.7182,74.62,28.2253,53.6846,59.5696,30.4119,22.6135,165.1995,141.3992
2015-04-22,149.5839,85.0643,75.5,28.3181,53.8583,59.0008,30.6025,22.7102,164.4728,141.9768
2015-04-23,144.8252,85.4834,76.52,28.3623,53.8674,60.8632,30.5188,22.9567,164.7674,137.6573
2015-04-24,146.7208,85.0825,76.54,28.3711,53.9131,62.6614,30.9558,23.1452,164.7281,137.0796
2015-04-27,143.1468,85.4105,76.55,28.296,53.4745,61.8357,30.7141,22.9325,164.4335,136.2088
2015-04-28,142.663,86.0117,76.02,28.4728,54.3243,60.9825,30.305,22.6908,162.6265,136.5105
2015-04-29,142.821,85.3103,76.65,28.2253,55.0553,59.9458,29.9646,22.4201,165.995,135.338
2015-04-30,141.1821,84.3993,76.06,27.8628,54.5527,58.7715,29.7921,22.0576,163.9523,134.8379
2015-05-01,143.4924,85.0461,76.43,27.8938,55.2289,59.9091,30.5661,22.2848,167.3011,135.9501
2015-05-04,143.601,86.0299,75.85,28.075,54.9365,59.2027,30.7852,22.4201,170.0704,137.1055
2015-05-05,142.1595,85.3103,75.0,28.1678,54.8269,57.7715,30.6407,21.9561,167.2618,136.1484
2015-05-06,142.2583,84.7182,74.48,28.0838,54.8269,58.0192,30.7805,22.4298,167.8019,135.9156
2015-05-07,142.6927,86.0755,74.73,28.1766,57.4129,59.5972,31.2747,23.5996,168.3028,136.752
2015-05-08,142.9197,87.3508,76.31,28.3844,57.7144,60.799,31.7783,24.2135,171.131,138.4677
2015-05-11,143.6602,87.4601,76.785,28.2385,57.7967,60.8541,31.7876,23.822,172.2113,137.8642
2015-05-12,145.2596,86.9227,76.57,28.0087,57.2758,59.799,31.8062,23.793,174.1263,138.0108
2015-05-13,147.481,87.1595,77.08,28.1103,57.1479,59.3678,32.1606,23.8123,176.7582,139.0799
2015-05-14,147.9549,88.3437,79.43,28.1855,58.1439,60.6706,32.3983,24.3344,177.8973,140.6663
2015-05-15,149.6925,88.3802,78.92,28.1413,58.8292,61.01,32.5242,24.5761,179.7338,140.7956
2015-05-18,149.9492,88.781,79.41,28.4286,57.8058,62.0009,32.5662,24.5761,177.1313,140.4249
2015-05-19,150.9957,88.5259,79.62,28.5709,57.2941,61.6431,32.6967,24.6341,178.2607,140.6404
2015-05-20,147.9944,88.4075,79.61,28.7754,57.1479,58.8549,32.6315,24.8951,179.2231,140.4723
2015-05-21,155.4978,88.2071,80.56,27.9661,57.3032,59.5266,32.5009,24.7695,179.1642,140.6111
2015-05-22,158.1635,87.8063,80.04,27.8861,56.5356,59.2598,32.776,24.6438,178.4178,139.6741
2015-05-26,155.9914,87.533,79.365,27.4547,55.8869,57.3918,32.7713,24.5664,177.0037,138.468
2015-05-27,155.2213,88.1524,80.16,27.7749,56.0331,58.3396,33.2749,24.8565,176.0314,139.7088
2015-05-28,154.3624,88.28,80.015,27.8194,55.366,58.6525,33.3867,24.871,175.3931,139.5786
2015-05-29,151.2722,87.4875,79.09,27.6682,54.9639,59.4806,33.2795,24.4214,173.321,138.0255
2015-06-01,151.3709,87.6241,79.87,27.6148,54.6898,60.8149,33.4847,24.5519,174.2048,137.9388
2015-06-02,153.385,87.7516,79.82,27.686,55.43,60.4744,33.1863,24.6824,175.3047,138.0255
2015-06-03,154.5401,88.3437,80.13,27.7971,56.1519,60.6033,33.7084,25.0982,176.4832,138.9626
2015-06-04,154.6092,87.3872,78.75,27.6193,55.9874,60.2812,33.3168,24.8323,175.1869,137.3922
2015-06-05,155.3892,86.9044,78.86,27.4858,55.8594,60.4192,33.3215,24.9145,176.7582,136.2902
2015-06-08,155.3102,86.3305,78.16,27.4014,55.4574,57.539,32.8832,24.5954,174.303,135.8651
2015-06-09,155.4188,86.4854,77.9,27.4236,55.3751,55.8091,32.8459,24.6728,175.9038,136.2035
2015-06-10,158.2326,87.9247,79.56,27.8016,55.896,55.9103,33.121,24.6534,176.4635,137.9908
2015-06-11,158.4893,88.2891,79.65,28.0106,56.161,56.8857,34.0068,24.4601,178.4767,138.7023
2015-06-12,159.1606,87.5421,79.86,27.8238,54.8908,58.4316,34.1234,24.5568,178.3098,137.1232
2015-06-15,156.3074,87.2597,78.9,27.5926,53.183,57.6587,33.9322,23.7253,180.2739,135.2404
2015-06-16,157.0281,88.0887,79.94,27.7704,53.2381,57.309,34.142,23.9187,179.9007,135.7783
2015-06-17,157.0281,88.2982,77.91,27.7793,53.6696,57.079,34.2026,24.0444,180.1855,136.1774
2015-06-18,158.2725,88.6444,79.39,28.055,54.7623,58.8825,34.3472,24.3054,181.58,138.4941
2015-06-19,158.5194,88.3802,79.7,27.8194,53.8073,59.4898,34.3379,24.1797,182.621,137.9127
2015-06-22,161.2454,89.8104,82.28,27.9394,54.1838,60.9345,34.4731,24.3924,182.0514,138.5461
2015-06-23,161.8676,89.5006,83.55,27.9483,54.1379,61.2106,34.4824,24.5761,181.8648,138.6849
2015-06-24,161.4034,89.0634,83.4,27.7838,52.9259,60.9161,34.0768,24.5954,177.7795,136.6894
2015-06-25,162.1738,90.6211,83.94,28.1662,53.5043,60.2076,34.142,24.5568,179.2034,135.2838
2015-06-26,162.2528,90.1839,82.74,28.3219,54.2665,59.5819,34.2306,24.2087,178.9972,136.2989
2015-06-29,156.9688,88.0705,81.28,27.3213,51.6404,58.7629,33.3728,23.677,176.0511,133.5745
2015-06-30,157.3244,88.1616,81.01,27.6593,50.7497,59.2874,33.5593,23.4063,176.7483,133.8782
2015-07-01,160.6429,89.3276,80.945,27.7616,50.0059,59.1678,34.212,23.909,184.5261,135.0495
2015-07-02,160.1096,88.6626,80.75,27.5526,50.5293,59.8211,33.9229,23.8123,185.6064,134.8152
2015-07-06,161.4034,88.6717,80.5,27.3836,49.8131,60.8793,33.8017,23.996,183.6619,134.5549
2015-07-07,161.5121,89.8924,80.59,27.4681,49.8131,62.0571,32.79,24.2184,185.7439,134.8586
2015-07-08,158.0157,88.9267,79.99,26.8855,48.7296,60.8425,30.2117,23.9767,183.9369,132.4986
2015-07-09,160.0701,89.0452,80.47,26.9745,49.0694,61.229,30.4681,24.2909,184.4377,133.401
2015-07-10,162.0849,89.9834,80.59,27.4414,49.5836,64.9189,30.939,24.5181,187.9927,134.4421
2015-07-13,167.2207,91.5958,81.44,27.3124,50.8507,66.4832,31.4799,25.0257,190.1041,135.761
2015-07-14,165.1466,91.7689,81.89,27.308,50.8048,67.7439,31.6943,25.1948,193.2172,136.0299
2015-07-15,166.3911,91.0493,82.12,27.477,49.8315,67.8359,31.685,24.9096,190.6246,135.3532
2015-07-16,167.2701,92.4157,82.52,27.6682,49.9692,68.7285,31.7503,24.9918,190.3889,136.3683
2015-07-17,167.6059,91.5321,82.1,27.388,48.6745,68.8021,31.7596,24.9531,190.5363,135.9519
2015-07-20,166.6084,91.7507,82.09,27.3747,48.4358,68.2224,32.3424,25.3785,191.3815,136.3249
2015-07-21,165.4627,91.4501,81.19,27.4814,47.8298,68.9677,31.8762,25.2238,188.9444,135.1449
2015-07-22,166.1442,93.2173,80.73,27.517,47.4809,69.7775,31.9414,25.0885,188.9738,134.8413
2015-07-23,166.3121,93.2993,80.64,27.5081,47.1227,67.9003,33.7271,25.0788,188.227,129.7135
2015-07-24,166.2331,92.1606,80.98,27.5348,45.7362,68.1856,33.7131,25.3109,188.6004,129.566
2015-07-27,166.2627,91.4501,79.93,27.3613,45.7362,67.1918,32.6221,24.7598,188.2368,129.028
2015-07-28,168.1985,92.6343,80.59,27.7171,46.6269,68.388,32.8552,24.8565,189.4161,131.1104
2015-07-29,170.9245,93.3266,80.25,28.6998,47.6645,68.8113,33.1676,25.1175,193.17,131.4054
2015-07-30,170.4109,93.5179,81.29,28.4775,49.0326,69.161,33.4995,25.1948,194.477,131.5095
2015-07-31,172.0603,93.9279,81.99,28.4819,49.7672,69.7039,33.5743,24.9338,197.7101,131.3099
2015-08-03,171.6652,94.0189,81.4,28.473,48.9316,71.7927,33.4855,24.6728,197.4742,130.2514
2015-08-04,172.9393,94.2102,82.06,28.4286,49.2438,71.5626,33.5229,24.8178,200.9137,130.4943
2015-08-05,173.1072,95.1941,83.38,28.5042,48.9041,72.7221,33.7052,27.7569,203.3901,131.0236
2015-08-06,170.6084,93.9187,82.19,28.3174,47.5359,71.5442,33.2144,27.7569,201.7686,129.5052
2015-08-07,171.6059,94.5018,82.69,28.4775,47.0493,71.7651,33.1816,27.8245,202.997,129.1842
2015-08-10,171.517,95.8317,83.62,28.8688,48.3807,72.354,33.7379,27.8535,206.3775,131.2232
2015-08-11,169.7985,94.356,83.9,28.5664,47.7471,73.5778,32.7235,27.5152,207.4978,128.8285
2015-08-12,169.8775,94.5291,83.82,28.5086,46.9391,72.2712,32.2046,27.7085,204.648,128.8632
2015-08-13,185.4727,94.1829,84.31,28.5353,46.2964,72.9613,32.5272,27.8922,205.8174,127.8914
2015-08-14,184.7221,94.2376,86.12,28.7977,46.9299,73.4306,32.8591,27.7279,207.2325,128.6549
2015-08-17,182.4109,94.2649,86.77,28.8688,47.5359,75.1926,33.2144,28.3273,206.5446,129.4879
2015-08-18,183.4776,94.6111,86.45,28.8912,46.9299,75.1926,33.2331,28.2499,205.9156,128.681
2015-08-19,185.5221,93.7092,85.48,28.2067,45.8005,74.7129,32.644,28.0179,203.9404,127.4532
2015-08-20,182.1739,91.0675,82.69,27.4014,45.2863,72.8863,31.6577,27.0511,197.5823,125.2514
2015-08-21,175.3492,88.4804,78.87,26.4843,42.9816,70.2388,30.5451,26.3163,193.7793,124.1505
2015-08-24,171.6059,84.4176,74.27,25.1825,40.7136,67.4344,28.4788,25.2915,184.7482,121.0836
2015-08-25,169.1072,83.9348,74.57,24.7083,39.2996,68.772,28.2731,25.3109,183.1366,120.2623
2015-08-26,169.3442,86.5765,77.33,25.4643,39.5475,70.4048,29.5587,26.384,186.0847,124.7009
2015-08-27,174.0553,87.2051,78.91,26.2293,41.439,70.331,29.8719,27.0028,192.2757,125.732
2015-08-28,174.3022,87.3144,79.4,26.2472,41.5951,69.9344,30.2178,28.2499,194.6047,126.0028
2015-08-31,173.0874,85.8751,78.57,26.2159,41.5125,69.058,30.1571,27.6795,191.4994,124.1942
2015-09-01,170.4899,84.0714,75.99,25.3435,39.3455,69.0026,29.3764,26.9351,188.6594,121.0137
2015-09-02,173.0874,86.0208,77.25,25.7014,39.2353,72.7203,29.9327,27.4282,191.293,123.4078
2015-09-03,171.1022,87.0957,78.32,25.7462,39.3638,72.0192,30.7741,27.6505,192.5607,123.8447
2015-09-04,170.0059,86.039,76.89,25.2272,38.9598,72.4897,30.4235,27.1671,192.2954,122.1846
2015-09-08,173.1566,88.4713,79.78,25.7551,39.5016,74.9435,31.3959,27.9116,198.2899,125.3213
2015-09-09,172.7615,87.0138,78.52,25.4956,39.5108,75.4324,31.5314,27.7375,196.3638,123.0758
2015-09-10,172.722,88.1889,78.7,25.8133,39.2996,74.9896,31.9428,28.0952,186.861,123.0059
2015-09-11,172.6825,88.6808,79.19,26.0101,38.565,75.5247,32.2093,28.1823,186.9298,123.4253
2015-09-14,172.8405,87.9156,78.46,25.858,38.7211,74.4823,32.1485,28.2403,186.576,123.0321
2015-09-15,174.6677,89.4915,79.53,26.2025,40.9308,73.5598,32.602,28.8107,189.76,125.4698
2015-09-16,176.4455,90.1474,80.53,26.3233,41.3654,72.997,32.7703,29.5068,191.0473,125.9941
2015-09-17,176.1392,89.7557,80.31,25.9967,41.652,73.5136,32.7469,29.9418,191.637,124.9019
2015-09-18,171.6142,88.8448,81.25,25.5672,42.2622,72.6373,32.1812,30.0675,188.0403,121.9923
2015-09-21,172.6516,89.6646,83.32,25.8133,42.9002,75.7276,32.2607,30.4736,190.1727,122.3593
2015-09-22,172.3453,88.9723,84.66,25.518,42.2622,72.5542,31.5782,30.3672,184.7875,120.5943
2015-09-23,173.7581,89.1454,85.5,25.688,41.8924,73.8642,31.8634,30.5703,177.8005,120.2798
2015-09-24,172.701,89.0634,83.91,25.7193,41.8092,72.8587,31.4566,30.4446,170.558,120.2099
2015-09-25,174.7165,88.3073,83.13,25.8714,41.7259,74.4454,31.7512,30.9957,173.113,121.9399
2015-09-28,169.3418,87.4055,80.52,25.5046,38.6286,72.0561,31.1107,30.2706,167.1382,120.9089
2015-09-29,168.4823,87.9976,79.83,25.8222,39.3221,72.3052,29.8672,29.6421,166.9318,123.6787
2015-09-30,187.2541,89.5098,82.22,26.0056,40.7736,73.2922,30.4749,29.8645,172.543,123.8709
2015-10-01,189.734,89.6737,83.75,25.9296,41.7629,74.0118,30.5871,29.8742,172.2777,123.0233
2015-10-02,189.3882,90.5391,83.99,26.1577,42.669,73.117,30.7508,30.4156,175.0981,125.1203
2015-10-05,188.8744,92.5705,85.84,26.538,43.8525,74.6391,31.8073,30.9086,176.7294,127.8464
2015-10-06,188.8052,92.4612,85.15,26.5872,44.0189,68.7536,31.4192,30.8506,173.3096,127.3833
2015-10-07,188.0643,93.4815,80.65,26.972,45.2208,70.082,31.9288,30.8796,179.7168,128.9124
2015-10-08,185.1003,95.6587,82.26,27.2046,46.7556,69.8882,33.4668,30.6766,192.5902,130.6075
2015-10-09,187.2442,95.4491,83.82,27.1822,46.8943,70.0358,33.0741,31.0053,198.0245,130.9744
2015-10-12,188.9831,95.6951,83.92,27.2135,46.7001,71.9454,32.9245,31.4984,194.4278,131.1142
2015-10-13,188.5583,94.2649,83.65,27.0704,46.469,68.1908,32.1719,31.7884,193.8775,130.2842
2015-10-14,184.8236,94.3105,83.8,26.7259,47.56,67.7573,31.9896,31.9238,192.0399,129.5939
2015-10-15,188.2619,94.1908,86.77,27.2449,47.5877,70.0912,32.4617,32.6779,196.2655,130.3541
2015-10-16,188.5089,94.8445,88.67,27.4417,48.4938,69.9528,32.6394,33.0356,195.587,129.9259
2015-10-19,189.1016,94.9273,88.4,27.303,48.3182,70.9122,33.1302,32.6295,198.0749,129.3143
2015-10-20,191.2653,95.268,86.84,27.4149,48.1702,70.5617,33.0928,32.6972,197.0817,130.2842
2015-10-21,189.8426,94.3933,86.13,27.4417,47.3196,68.9381,32.1018,32.6586,202.9129,130.9045
2015-10-22,189.566,98.021,88.46,27.8354,48.4383,70.082,34.0138,33.5963,206.4529,136.3043
2015-10-23,189.6352,99.4297,87.86,28.3857,48.614,72.9601,34.5186,33.7414,205.5188,136.1208
2015-10-26,190.139,99.4113,88.84,28.4125,48.7065,73.0247,34.4906,33.722,204.3387,136.7761
2015-10-27,190.9492,99.3192,88.05,28.2514,48.013,71.9085,34.4999,33.722,205.5778,136.9421
2015-10-28,191.9471,101.0318,88.5,28.6228,49.5386,69.3624,35.8135,34.1088,209.6685,138.1217
2015-10-29,195.1086,99.3929,88.12,28.8196,50.195,69.8975,35.7948,33.8284,208.3803,137.711
2015-10-30,196.0472,98.7023,88.66,28.5199,49.4831,70.3403,36.001,33.606,214.9589,137.3615
2015-11-02,197.9738,99.0706,89.91,28.8599,50.1488,71.152,36.3572,33.4223,215.2539,139.7294
2015-11-03,196.314,98.8036,90.36,28.6496,50.5464,71.6594,36.001,34.6308,210.6125,138.7071
2015-11-04,196.9463,98.0762,91.01,28.7078,50.1303,71.4103,36.09,35.762,213.3855,138.8469
2015-11-05,197.9343,97.6803,90.55,28.7078,45.7016,72.01,36.3947,36.1197,211.5172,138.9168
2015-11-06,196.3337,97.5975,90.69,28.7749,46.8573,72.0284,36.6665,33.838,207.1019,139.1527
2015-11-09,192.5596,96.5662,89.8,28.4349,46.1547,71.3181,36.1978,32.9196,208.3016,137.5887
2015-11-10,191.7791,96.7412,90.28,28.7704,45.8403,72.4804,36.0807,32.7359,208.6753,137.6935
2015-11-11,192.3324,96.7688,91.21,28.7972,45.2116,71.5579,36.4978,33.4223,208.8228,138.9692
2015-11-12,162.663,96.0506,90.84,28.3275,43.3809,70.7369,35.7854,33.8477,205.7646,136.5664
2015-11-13,159.6792,94.9734,89.02,28.2828,44.0281,70.2572,35.4293,33.4417,208.2623,135.9985
2015-11-16,162.248,97.9013,89.765,28.6675,44.361,71.0804,36.1275,33.7897,214.6344,138.2353
2015-11-17,162.1196,97.8645,90.29,28.591,44.8602,71.7186,36.09,34.9209,211.9597,137.2042
